"label","roi_statistics_Area","roi_statistics_CircularityMPEG","roi_statistics_CssHighestPeakY","roi_statistics_CssNumOfPeaks","roi_statistics_CssPeakX0","roi_statistics_CssPeakX1","roi_statistics_CssPeakX10","roi_statistics_CssPeakX11","roi_statistics_CssPeakX12","roi_statistics_CssPeakX13","roi_statistics_CssPeakX14","roi_statistics_CssPeakX15","roi_statistics_CssPeakX16","roi_statistics_CssPeakX17","roi_statistics_CssPeakX18","roi_statistics_CssPeakX19","roi_statistics_CssPeakX2","roi_statistics_CssPeakX3","roi_statistics_CssPeakX4","roi_statistics_CssPeakX5","roi_statistics_CssPeakX6","roi_statistics_CssPeakX7","roi_statistics_CssPeakX8","roi_statistics_CssPeakX9","roi_statistics_CssPeakY0","roi_statistics_CssPeakY1","roi_statistics_CssPeakY10","roi_statistics_CssPeakY11","roi_statistics_CssPeakY12","roi_statistics_CssPeakY13","roi_statistics_CssPeakY14","roi_statistics_CssPeakY15","roi_statistics_CssPeakY16","roi_statistics_CssPeakY17","roi_statistics_CssPeakY18","roi_statistics_CssPeakY19","roi_statistics_CssPeakY2","roi_statistics_CssPeakY3","roi_statistics_CssPeakY4","roi_statistics_CssPeakY5","roi_statistics_CssPeakY6","roi_statistics_CssPeakY7","roi_statistics_CssPeakY8","roi_statistics_CssPeakY9","roi_statistics_DCB0","roi_statistics_DCB1","roi_statistics_DCB2","roi_statistics_DCG0","roi_statistics_DCG1","roi_statistics_DCG2","roi_statistics_DCNumberOfColors","roi_statistics_DCPercentage0","roi_statistics_DCPercentage1","roi_statistics_DCPercentage2","roi_statistics_DCR0","roi_statistics_DCR1","roi_statistics_DCR2","roi_statistics_Feret's_Angle","roi_statistics_Feret's_Diameter","roi_statistics_Feret's_Min_Diameter","roi_statistics_KURTOSIS","roi_statistics_Mean","roi_statistics_Median","roi_statistics_Peak","roi_statistics_alongeness","roi_statistics_angle","roi_statistics_area_fraction","roi_statistics_circularity","roi_statistics_comprehensiveness","roi_statistics_eccentricity","roi_statistics_major_axis","roi_statistics_max_gray_value","roi_statistics_minimum_gray_value","roi_statistics_minor_axis","roi_statistics_normalized_centroid_x","roi_statistics_normalized_centroid_y","roi_statistics_normalized_x_center_of_mass","roi_statistics_normalized_y_center_of_mass","roi_statistics_peak_relative_count","roi_statistics_perimeter4","roi_statistics_perimeter_length","roi_statistics_relative_size","roi_statistics_skewness","roi_statistics_standard_deviation","roi_statistics_FileName","FileName","ID"
"Pierre Auguste",139048.0,11.093552850387413,120.0,2.0,0.58,0.06000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,89.0,130.0,58.0,113.0,157.0,3.0,0.6944724124043495,0.22069357344226453,0.08483401415338589,60.0,115.0,162.0,125.0720533627555,586.4887040685438,337.0,0.7218341076298564,75.54674644727001,66.0,46.0,0.7020833333333333,100.93155536398729,0.0,1.0,20.931160462574073,1.6509700100687186,540.6375753875213,240.0,3.0,327.4678273877544,0.4349883519002761,0.5333039070440903,0.4429736757951206,0.499969977110621,0.024056440941257695,1706.0,1241.98886337224,0.8570512820512821,1.1026449713473185,33.152832052953414,"338px-Auguste_Renoir_-_Claude_Monet_-_Google_Art_Project.jpg","338px-Auguste_Renoir_-_Claude_Monet_-_Google_Art_Project.jpg",147987.0
"Pierre Auguste",23192.0,67.6234864990544,154.0,3.0,0.6,0.08000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6038961038961039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44805194805194803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,122.0,80.0,193.0,144.0,99.0,3.0,0.6249568816833391,0.27940669196274576,0.09563642635391514,194.0,142.0,99.0,102.90740867126584,492.44289008980525,112.0,0.6888176088358393,165.04583477061055,169.0,199.0,0.23333333333333334,96.13359786199206,0.0,0.1858284933968155,54.3777595722663,4.083584171687448,347.23961247291913,254.0,9.0,85.03917888631105,0.8897783565440848,0.3003259026100954,0.8867112944980557,0.27669758116309306,0.016643670231114176,1123.0,1252.3273928514338,0.14294871794871797,-0.7698430306053642,37.81306944947645,"338px-Auguste_Renoir_-_Claude_Monet_-_Google_Art_Project.jpg","338px-Auguste_Renoir_-_Claude_Monet_-_Google_Art_Project.jpg",44879.0
"Pierre Auguste",174240.0,8.545330745160692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,113.0,159.0,100.0,144.0,182.0,3.0,0.661248852157943,0.23310376492194673,0.1056473829201102,116.0,161.0,191.0,127.09839405965752,601.8047856240427,363.0,0.0466775648068527,115.07551652892562,113.0,109.0,0.75625,90.0000000000002,0.0,1.0,16.236937557392103,1.322316197542236,541.6220002058636,252.0,15.0,409.6016376556578,0.5,0.5,0.4842516926517552,0.5105589303947534,0.014996556473829201,1682.0,1220.2206476849992,1.0,0.3075824224133155,32.73520876943366,"363px-Auguste_Renoir_-_Young_Girls_at_the_Piano_-_Google_Art_Project.jpg","363px-Auguste_Renoir_-_Young_Girls_at_the_Piano_-_Google_Art_Project.jpg",47149.0
"Pierre Auguste",176160.0,8.51404166677462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,125.0,164.0,83.0,138.0,177.0,3.0,0.6161671207992734,0.25022138964577656,0.13361148955495006,83.0,144.0,184.0,127.400925745986,604.2259511143162,367.0,-0.45075875057918724,108.84434037238874,105.0,95.0,0.7645833333333333,90.0000000000002,0.0,1.0,16.213101725703904,1.307903924307809,541.6220002058628,239.0,3.0,414.1151543240403,0.5,0.5,0.5104880584702162,0.5309968171285016,0.011120572207084468,1690.0,1224.6769288343016,1.0,0.25169665005031655,38.966779956899444,"367px-Auguste_Renoir_-_The_Swing_-_Google_Art_Project.jpg","367px-Auguste_Renoir_-_The_Swing_-_Google_Art_Project.jpg",104918.0
"Pierre Auguste",185280.0,8.37980420142042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,160.0,82.0,90.0,172.0,113.0,3.0,0.3395779360967185,0.42500539723661485,0.23541666666666666,58.0,171.0,132.0,128.8050812174105,615.9512967759707,386.0,-0.5991594273201057,124.86323942141624,125.0,132.0,0.8041666666666667,90.0000000000002,0.0,1.0,16.1160621761658,1.243524790461951,541.622000205859,255.0,8.0,435.55435849885754,0.5,0.5,0.4842359865698984,0.4771982134248736,0.008883851468048359,1728.0,1246.0377692667166,1.0,-0.020709999121280263,45.46777722608815,"386px-Renoir_-_The_Two_Sisters,_On_the_Terrace.jpg","386px-Renoir_-_The_Two_Sisters,_On_the_Terrace.jpg",179051.0
"Pierre Auguste",305280.0,7.835945352050448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,119.0,178.0,64.0,136.0,196.0,3.0,0.6068396226415095,0.25708529874213837,0.1360750786163522,62.0,145.0,203.0,143.30237679219326,798.2036081101112,477.0,-0.42878374703082667,98.35589950209643,92.0,43.0,1.3417190775681342,0.0,0.0,1.0,16.2896357442348,1.3417203881898736,722.1626669411421,255.0,0.0,538.2368627045489,0.5,0.5,0.47548712778817037,0.47654349179480393,0.010344601677148848,2230.0,1546.6600780630374,1.0,0.5777755288907407,52.81941624374589,"640px-Pierre-Auguste_Renoir,_Le_Moulin_de_la_Galette.jpg","640px-Pierre-Auguste_Renoir,_Le_Moulin_de_la_Galette.jpg",191324.0
"Vincent van Gogh",189610.0,9.078015403526118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,173.0,153.0,52.0,150.0,190.0,3.0,0.5798850271610148,0.28592901218290173,0.13418596065608354,46.0,109.0,183.0,141.620776082315,637.8212915856603,396.0,-0.8214932604406062,96.81848531195612,96.0,23.0,1.2626262626262625,170.29222673443817,0.0,1.0,21.883703391171352,1.2592374689978698,551.3650486969228,253.0,0.0,437.85682579589593,0.4819341912346395,0.5145681140288493,0.4946889435993671,0.43049289962364845,0.010205157955804019,2037.0,1311.976562543168,0.9576262626262626,0.31291555404263477,58.2596532323017,"61ySbUOxYRL.jpg","61ySbUOxYRL.jpg",130946.0
"Vincent van Gogh",8390.0,19.06921105113693,6.0,6.0,0.76,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8800000000000001,0.76,0.24,0.32000000000000006,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,127.0,120.0,103.0,216.0,189.0,150.0,3.0,0.7163289630512515,0.20190703218116807,0.08176400476758046,235.0,185.0,140.0,129.80557109226518,117.15374513859982,102.0,-0.014968159948121063,181.9185935637664,185.0,202.0,0.9714285714285714,117.60489588028406,0.0,0.6589874421474795,17.75876042908224,1.055777062288801,106.19906859094456,238.0,66.0,100.58920404918592,0.9082786650774732,0.17076756841357557,0.907442694708282,0.1706845774759185,0.019189511323003575,386.0,399.98835072916665,0.042373737373737376,-0.607753763969518,25.904593559937382,"61ySbUOxYRL.jpg","61ySbUOxYRL.jpg",30929.0
"Vincent van Gogh",107583.0,23.553774626222346,77.0,4.0,0.82,0.1599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.1038961038961039,0.0,0.0,0.0,0.0,0.0,0.0,118.0,179.0,164.0,72.0,139.0,167.0,3.0,0.6990788507477947,0.22453361590585874,0.07638753334634654,35.0,97.0,136.0,162.95096902789018,627.579477038566,205.0,-0.9109332869543811,95.6421739494158,98.0,109.0,2.926829268292683,178.75156272913387,0.0,0.5335183346948166,26.359703670654284,3.295548989160461,671.8738645738405,218.0,0.0,203.87596119418438,0.5111880052300705,0.19986122342749318,0.5221504241095271,0.22650225637820423,0.009053474991401987,1684.0,1591.8497842487773,0.39845555555555556,-0.126982415706084,41.631594395100514,"77413-1280px-Vincent_van_Gogh_-_Wheatfield_with_crows_-_Google_Art_Project.jpg","77413-1280px-Vincent_van_Gogh_-_Wheatfield_with_crows_-_Google_Art_Project.jpg",75277.0
"Vincent van Gogh",162417.0,14.823844057977817,110.0,3.0,0.34,0.08000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,61.0,96.0,108.0,152.0,182.0,3.0,0.6704778440680471,0.24427245916375748,0.08524969676819545,132.0,177.0,203.0,155.06157234454278,661.6955493276345,290.0,0.3566435886175303,104.99520986103671,104.0,97.0,2.0689655172413794,178.54834295775206,0.0,0.8477133572918469,21.83077510359137,2.2210074703118226,677.7111589743479,245.0,0.0,305.1384714547372,0.4925892045372919,0.6988081912607671,0.48890899468478666,0.6868326415546604,0.017221103702198662,1883.0,1551.658557919423,0.6015444444444444,-0.07313365275379789,30.660328961868533,"77413-1280px-Vincent_van_Gogh_-_Wheatfield_with_crows_-_Google_Art_Project.jpg","77413-1280px-Vincent_van_Gogh_-_Wheatfield_with_crows_-_Google_Art_Project.jpg",177717.0
"Vincent van Gogh",147576.0,7.9049193728310865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,113.0,144.0,110.0,152.0,177.0,3.0,0.6048747763864043,0.29289315335826965,0.10223207025532607,91.0,139.0,165.0,146.5903794732477,566.6330382178576,312.0,0.4584724858135054,112.74386079037242,117.0,120.0,1.516025641025641,0.0,0.0,1.0,16.617580094324282,1.5160300399292512,533.7233460362085,254.0,0.0,352.05430013377946,0.5,0.5,0.49785672216908405,0.5111060879311471,0.0185124952566813,1566.0,1080.081654952495,1.0,-0.5645083385549475,32.12641238311084,"vincent-van-gogh-garden-of-irises-les-irises-saint-remy-c-1889_a-G-10647781-0.jpg","vincent-van-gogh-garden-of-irises-les-irises-saint-remy-c-1889_a-G-10647781-0.jpg",97601.0
"Vincent van Gogh",127200.0,7.829023309459537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,109.0,133.0,58.0,118.0,170.0,3.0,0.6801179245283019,0.236312893081761,0.0835691823899371,20.0,65.0,150.0,141.51530055129598,511.00293541231247,318.0,1.4984420326113401,66.19286163522013,62.0,56.0,1.2578616352201257,0.0,0.0,1.0,16.121257861635222,1.2578639238251619,451.3516668382214,250.0,0.0,358.82457513636,0.5,0.5,0.5069515620583609,0.4838197274823214,0.01095125786163522,1432.0,997.9237270268972,1.0,0.9124683324860794,39.456980950011214,"vincent-van-gogh-paintings-from-arles-22.jpg","vincent-van-gogh-paintings-from-arles-22.jpg",46309.0
"Vincent van Gogh",55523.0,34.60808059281653,171.0,3.0,0.62,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25146198830409355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24561403508771928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,38.0,104.0,213.0,126.0,135.0,3.0,0.7046809430326171,0.1875979323883796,0.10772112457900329,217.0,157.0,68.0,12.188633201931882,511.53103522660285,166.0,0.9209288917525948,146.2337589827639,154.0,168.0,3.0120481927710845,3.709028351191888,0.0,0.3631051014417577,39.93157790465212,3.4653652379699356,494.9488093020243,237.0,1.0,142.83109265789136,0.4522239612412874,0.1490329567540544,0.46539443752889476,0.13606820085761995,0.01739819534247069,1489.0,1386.1978425733291,0.27692269326683294,-0.9935352853119048,32.691191015269034,"vincent-van-gogh-paintings-on-canvas-500x500.jpg","vincent-van-gogh-paintings-on-canvas-500x500.jpg",17995.0
"Vincent van Gogh",144977.0,16.135695225466662,213.0,2.0,0.32,0.10999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11267605633802817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,82.0,130.0,108.0,165.0,169.0,3.0,0.6151734413044828,0.24176248646337006,0.14306407223214718,55.0,171.0,109.0,33.104350407079934,596.8885993215149,337.0,-0.3408539878614678,101.41529346034199,100.0,102.0,1.4836795252225519,5.442663751409137,0.0,0.7787932554976564,25.82633797085055,1.7334662923366047,565.6678429486748,245.0,1.0,326.3230388258402,0.5182971712754437,0.6344126526424511,0.5152661113203046,0.6358040936604077,0.010491319312718569,1935.0,1529.478566931384,0.7230773067331672,0.12428217650795495,36.16385791540418,"vincent-van-gogh-paintings-on-canvas-500x500.jpg","vincent-van-gogh-paintings-on-canvas-500x500.jpg",200440.0
"Pablo Picasso",190080.0,8.317851880204659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,83.0,125.0,50.0,113.0,157.0,3.0,0.6164036195286196,0.26980218855218857,0.11379419191919192,55.0,126.0,166.0,129.52263127117112,622.2668237982803,396.0,-0.5446634860901112,75.72561026936027,69.0,43.0,0.825,90.0000000000002,0.0,1.0,16.07483164983165,1.2121224464451448,541.622000205857,244.0,0.0,446.8381501698139,0.5,0.5,0.5616695795273917,0.5471949724909936,0.011868686868686869,1748.0,1257.4010042103916,1.0,0.4628995510937294,41.01494343259547,"396px-thumbnail.jpg","396px-thumbnail.jpg",140305.0
"Pablo Picasso",222240.0,8.023479824086115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,100.0,60.0,168.0,106.0,68.0,3.0,0.6350566954643628,0.2201268898488121,0.14481641468682505,202.0,139.0,101.0,133.9672081073922,666.9100389107964,463.0,-0.4247204043087822,148.24983801295897,154.0,169.0,0.9645833333333333,90.0000000000002,0.0,1.0,15.937383009359252,1.0367172308824038,541.6220002058478,255.0,2.0,522.4395543652207,0.5,0.5,0.5154062727338212,0.49917199369796245,0.012706983441324694,1882.0,1335.3419622347296,1.0,-0.11686515240708133,44.83244533692161,"463px-Les_Demoiselles_d'Avignon.jpg","463px-Les_Demoiselles_d'Avignon.jpg",57409.0
"Pablo Picasso",211021.0,13.782464414565233,33.0,3.0,0.7,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48484848484848486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,97.0,59.0,162.0,103.0,66.0,3.0,0.6383345733363031,0.22442790054070447,0.1372375261229925,198.0,135.0,99.0,133.8791386246897,650.6627390591842,452.0,-0.5604101626593145,144.21946157017547,152.0,169.0,0.9637526652452025,90.41057542851269,0.0,0.9117651412964362,16.166206206965185,1.0372702558797349,527.914781483948,254.0,2.0,508.9463136726517,0.5013542815997053,0.497317333543423,0.5187285513871609,0.49782945899420994,0.013325687964704935,1847.0,1705.4000771742594,0.9495185385169187,-0.29793038023899654,41.77305826614286,"463px-Les_Demoiselles_d'Avignon.jpg","463px-Les_Demoiselles_d'Avignon.jpg",119935.0
"Pablo Picasso",180583.0,8.435035141660615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,67.0,99.0,47.0,88.0,127.0,3.0,0.7180077858934673,0.21028003743430998,0.07171217667222274,47.0,95.0,141.0,128.20473989220778,609.5654189666602,377.0,0.6971107894374051,58.134420183516724,56.0,58.0,0.7870563674321504,90.0000000000002,0.0,1.0,16.15469894729847,1.2705587301104628,540.493621038765,230.0,0.0,425.39894599499684,0.5,0.5,0.5033874965891693,0.5091712178057302,0.019126938859139565,1708.0,1234.1895928043223,1.0,0.6285138859707115,28.25297671837998,"Pablo_Picasso,_1909,_Femme_assise_(Sitzende_Frau),_oil_on_canvas,_100_x_80_cm,_Staatliche_Museen_zu_Berlin,_Neue_Nationalgalerie.jpg","Pablo_Picasso,_1909,_Femme_assise_(Sitzende_Frau),_oil_on_canvas,_100_x_80_cm,_Staatliche_Museen_zu_Berlin,_Neue_Nationalgalerie.jpg",175266.0
"Pablo Picasso",176272.0,8.50056233736192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,95.0,137.0,54.0,98.0,146.0,3.0,0.758986112371789,0.17433284923300355,0.0666810383952074,37.0,88.0,146.0,127.533891853694,604.040561551954,368.0,2.519448391309056,63.090468140147046,53.0,44.0,0.7682672233820459,90.0000000000002,0.0,1.0,16.202800217845148,1.301632404030107,540.4936210387671,250.0,2.0,415.24353349113596,0.5,0.5,0.4845805749165193,0.5031551378491861,0.026436416447308705,1690.0,1224.0960437528831,1.0,1.5723055089999292,29.9478489460939,"Pablo_Picasso,_1909-10,_Figure_dans_un_Fauteuil_(Seated_Nude,_Femme_nue_assise),_oil_on_canvas,_92.1_x_73_cm,_Tate_Modern,_London.jpg","Pablo_Picasso,_1909-10,_Figure_dans_un_Fauteuil_(Seated_Nude,_Femme_nue_assise),_oil_on_canvas,_92.1_x_73_cm,_Tate_Modern,_London.jpg",145240.0
"Pablo Picasso",166560.0,8.682289283374674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,100.0,45.0,170.0,112.0,56.0,3.0,0.6131183957732949,0.2513328530259366,0.13554875120076848,179.0,119.0,64.0,125.86379352558282,592.2913134598548,347.0,-0.009304849872270982,138.41568804034583,142.0,149.0,0.7229166666666667,90.0000000000002,0.0,1.0,16.345461095100866,1.3832880448034028,541.6220002058674,255.0,0.0,391.54757098212735,0.5,0.5,0.48815345384410963,0.4682259907695258,0.009390009606147935,1650.0,1202.5481707769072,1.0,-0.3605069652982305,47.54048467512943,"Pablo_Picasso,_1910,_Girl_with_a_Mandolin_(Fanny_Tellier),_oil_on_canvas,_100.3_x_73.6_cm,_Museum_of_Modern_Art_New_York.jpg","Pablo_Picasso,_1910,_Girl_with_a_Mandolin_(Fanny_Tellier),_oil_on_canvas,_100.3_x_73.6_cm,_Museum_of_Modern_Art_New_York.jpg",95120.0
"Edvard Munch",131143.0,56.717708631063815,611.0,1.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,84.0,105.0,60.0,94.0,127.0,3.0,0.6424589951427068,0.2598994990201536,0.09764150583713961,58.0,100.0,138.0,127.1742548335911,602.4084992760311,364.0,0.2675522551589711,74.5626834829156,74.0,78.0,0.7583333333333333,88.49876443364134,0.0,0.22155991343198722,70.93401859039369,1.2023202133635125,448.06135408231466,189.0,0.0,372.6642614764042,0.50899849237637,0.4368822026973101,0.48237573881853796,0.42123782141919336,0.017965122042350717,3050.0,2727.2936151070353,0.7505895146520146,0.285574572334294,25.605152730813337,"364px-Edvard_Munch_-_Madonna_-_Google_Art_Project.jpg","364px-Edvard_Munch_-_Madonna_-_Google_Art_Project.jpg",37048.0
"Edvard Munch",43577.0,48.56833109261786,104.0,7.0,0.24,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.87,0.09000000000000008,0.62,0.19999999999999996,0.0,0.0,0.0,1.0,0.5961538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5288461538461539,0.47115384615384615,0.16346153846153846,0.1346153846153846,0.125,0.0,0.0,0.0,110.0,74.0,47.0,148.0,93.0,50.0,3.0,0.6573192280331367,0.18911352318883815,0.1535672487780251,176.0,102.0,59.0,139.23193285844695,335.37590849671955,214.97570836472738,-0.6992994285194123,120.05030176469238,134.0,155.0,0.7981651376146789,112.1834059564284,0.0,0.2587358950093551,51.426417605617644,1.7731859328713349,313.6592546231903,184.0,7.0,176.89246793492188,0.4729194463658745,0.6899501409382626,0.4453264408630393,0.6687013422750988,0.019758129288386075,1497.0,1454.8065727178334,0.24941048534798535,-0.758762022350834,38.1580593283369,"364px-Edvard_Munch_-_Madonna_-_Google_Art_Project.jpg","364px-Edvard_Munch_-_Madonna_-_Google_Art_Project.jpg",118816.0
"Edvard Munch",185760.0,8.373353913979527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,86.0,104.0,84.0,113.0,135.0,3.0,0.6345768733850129,0.28897502153316107,0.076448105081826,105.0,152.0,175.0,128.87749633851263,616.578462160332,387.0,-0.07538087268506244,100.15958225667528,101.0,104.0,0.80625,90.0000000000002,0.0,1.0,16.11164944013781,1.2403115266267457,541.6220002058587,218.0,4.0,436.68273766595314,0.5,0.5,0.4994941490771846,0.48096076956780476,0.01988049095607235,1730.0,1247.1704867662788,1.0,0.03954227462315896,20.871793566034672,"387px-Edvard_Munch,_1893,_The_Scream,_oil,_tempera_and_pastel_on_cardboard,_91_x_73_cm,_National_Gallery_of_Norway.jpg","387px-Edvard_Munch,_1893,_The_Scream,_oil,_tempera_and_pastel_on_cardboard,_91_x_73_cm,_National_Gallery_of_Norway.jpg",29736.0
